Time1,Time2,Clearsky DNI,Hour angle,Sunrise hour angle,Sunset hour angle,Normalised hour angle,clear1,clear2,New Normalised hour second,New Clearsky DNI,New Normailised hour angle
2018-01-01 07:30:00-07:00,450,0,-74.20461958,-75.4397575,75.68137165,-0.982054859,,,-3535.397492,68.76367026,-0.982054859
2018-01-01 08:30:00-07:00,510,662,-59.20461958,-75.4397575,75.68137165,-0.783538608,,,-2820.738989,667.1031081,-0.783538608
2018-01-01 09:30:00-07:00,570,833,-44.20461958,-75.4397575,75.68137165,-0.585022357,,,-2106.080485,825.0184711,-0.585022357
2018-01-01 10:30:00-07:00,630,909,-29.20461958,-75.4397575,75.68137165,-0.386506106,,,-1391.421982,842.4223461,-0.386506106
2018-01-01 11:30:00-07:00,690,944,-14.20461958,-75.4397575,75.68137165,-0.187989855,,,-676.763478,929.6010637,-0.187989855
2018-01-01 12:30:00-07:00,750,952,0.795380417,-75.4397575,75.68137165,0.010526396,,,37.8950256,965.825574,0.010526396
2018-01-01 13:30:00-07:00,810,939,15.79538042,-75.4397575,75.68137165,0.209042647,,,752.5535292,992.2942906,0.209042647
2018-01-01 14:30:00-07:00,870,901,30.79538042,-75.4397575,75.68137165,0.407558898,,,1467.212033,950.7507845,0.407558898
2018-01-01 15:30:00-07:00,930,820,45.79538042,-75.4397575,75.68137165,0.606075149,,,2181.870536,852.7482347,0.606075149
2018-01-01 16:30:00-07:00,990,638,60.79538042,-75.4397575,75.68137165,0.8045914,,,2896.52904,615.9498698,0.8045914
2018-01-02 07:30:00-07:00,1890,0,-74.31633817,-75.50243433,75.75092069,-0.982673583,,,-3537.624899,87.08064268,-0.982673583
2018-01-02 08:30:00-07:00,1950,666,-59.31633817,-75.50243433,75.75092069,-0.784330875,,,-2823.59115,665.951275,-0.784330875
2018-01-02 09:30:00-07:00,2010,835,-44.31633817,-75.50243433,75.75092069,-0.585988168,,,-2109.557405,860.5325121,-0.585988168
2018-01-02 10:30:00-07:00,2070,908,-29.31633817,-75.50243433,75.75092069,-0.38764546,,,-1395.523656,930.6222877,-0.38764546
2018-01-02 11:30:00-07:00,2130,939,-14.31633817,-75.50243433,75.75092069,-0.189302752,,,-681.4899072,1001.974262,-0.189302752
2018-01-02 12:30:00-07:00,2190,945,0.683661831,-75.50243433,75.75092069,0.009039956,,,32.5438416,975.1347172,0.009039956
2018-01-02 13:30:00-07:00,2250,930,15.68366183,-75.50243433,75.75092069,0.207382664,,,746.5775904,955.4060559,0.207382664
2018-01-02 14:30:00-07:00,2310,885,30.68366183,-75.50243433,75.75092069,0.405725372,,,1460.611339,896.9834088,0.405725372
2018-01-02 15:30:00-07:00,2370,794,45.68366183,-75.50243433,75.75092069,0.604068079,,,2174.645084,854.6898824,0.604068079
2018-01-02 16:30:00-07:00,2430,592,60.68366183,-75.50243433,75.75092069,0.802410787,,,2888.678833,659.8764851,0.802410787
2018-01-03 07:30:00-07:00,3330,0,-74.42699174,-75.57116751,75.8257911,-0.983203261,,,-3539.53174,100.4926078,-0.983203261
2018-01-03 08:30:00-07:00,3390,631,-59.42699174,-75.57116751,75.8257911,-0.785048686,,,-2826.17527,699.5467805,-0.785048686
2018-01-03 09:30:00-07:00,3450,820,-44.42699174,-75.57116751,75.8257911,-0.586894111,,,-2112.8188,890.3119104,-0.586894111
2018-01-03 10:30:00-07:00,3510,902,-29.42699174,-75.57116751,75.8257911,-0.388739536,,,-1399.46233,929.2497361,-0.388739536
2018-01-03 11:30:00-07:00,3570,938,-14.42699174,-75.57116751,75.8257911,-0.190584961,,,-686.1058596,973.3302059,-0.190584961
2018-01-03 12:30:00-07:00,3630,951,0.573008263,-75.57116751,75.8257911,0.007569614,,,27.2506104,944.4472614,0.007569614
2018-01-03 13:30:00-07:00,3690,943,15.57300826,-75.57116751,75.8257911,0.205724189,,,740.6070804,945.1168619,0.205724189
2018-01-03 14:30:00-07:00,3750,907,30.57300826,-75.57116751,75.8257911,0.403878764,,,1453.96355,899.3180139,0.403878764
2018-01-03 15:30:00-07:00,3810,828,45.57300826,-75.57116751,75.8257911,0.602033339,,,2167.32002,851.4608589,0.602033339
2018-01-03 16:30:00-07:00,3870,643,60.57300826,-75.57116751,75.8257911,0.800187914,,,2880.67649,590.789814,0.800187914
2018-01-03 17:30:00-07:00,3930,0,75.57300826,-75.57116751,75.8257911,0.998342489,,,3594.03296,77.60602511,0.998342489
2018-01-04 07:30:00-07:00,4770,0,-74.5364773,-75.64589266,75.90592116,-0.983643487,,,-3541.116553,76.54465959,-0.983643487
2018-01-04 08:30:00-07:00,4830,648,-59.5364773,-75.64589266,75.90592116,-0.785691386,,,-2828.48899,662.0297225,-0.785691386
2018-01-04 09:30:00-07:00,4890,838,-44.5364773,-75.64589266,75.90592116,-0.587739284,,,-2115.861422,865.907723,-0.587739284
2018-01-04 10:30:00-07:00,4950,927,-29.5364773,-75.64589266,75.90592116,-0.389787183,,,-1403.233859,926.3998416,-0.389787183
2018-01-04 11:30:00-07:00,5010,966,-14.5364773,-75.64589266,75.90592116,-0.191835082,,,-690.6062952,992.9627906,-0.191835082
2018-01-04 12:30:00-07:00,5070,978,0.463522705,-75.64589266,75.90592116,0.00611702,,,22.021272,980.7365112,0.00611702
2018-01-04 13:30:00-07:00,5130,967,15.4635227,-75.64589266,75.90592116,0.204069121,,,734.6488356,931.9794214,0.204069121
2018-01-04 14:30:00-07:00,5190,929,30.4635227,-75.64589266,75.90592116,0.402021222,,,1447.276399,888.6929627,0.402021222
2018-01-04 15:30:00-07:00,5250,849,45.4635227,-75.64589266,75.90592116,0.599973323,,,2159.903963,862.0912109,0.599973323
2018-01-04 16:30:00-07:00,5310,667,60.4635227,-75.64589266,75.90592116,0.797925425,,,2872.53153,638.3510959,0.797925425
2018-01-04 17:30:00-07:00,5370,0,75.4635227,-75.64589266,75.90592116,0.995877526,,,3585.159094,62.18293074,0.995877526
2018-01-05 07:30:00-07:00,6210,0,-74.64469325,-75.72654143,75.99124651,-0.983993957,,,-3542.378245,78.24216438,-0.983993957
2018-01-05 08:30:00-07:00,6270,622,-59.64469325,-75.72654143,75.99124651,-0.786258409,,,-2830.530272,610.5535673,-0.786258409
2018-01-05 09:30:00-07:00,6330,807,-44.64469325,-75.72654143,75.99124651,-0.58852286,,,-2118.682296,860.7782079,-0.58852286
2018-01-05 10:30:00-07:00,6390,902,-29.64469325,-75.72654143,75.99124651,-0.390787312,,,-1406.834323,848.5188346,-0.390787312
2018-01-05 11:30:00-07:00,6450,940,-14.64469325,-75.72654143,75.99124651,-0.193051763,,,-694.9863468,982.8853748,-0.193051763
2018-01-05 12:30:00-07:00,6510,957,0.355306753,-75.72654143,75.99124651,0.004683785,,,16.861626,938.5876394,0.004683785
2018-01-05 13:30:00-07:00,6570,947,15.35530675,-75.72654143,75.99124651,0.202419333,,,728.7095988,960.4332206,0.202419333
2018-01-05 14:30:00-07:00,6630,910,30.35530675,-75.72654143,75.99124651,0.400154882,,,1440.557575,914.9030176,0.400154882
2018-01-05 15:30:00-07:00,6690,829,45.35530675,-75.72654143,75.99124651,0.59789043,,,2152.405548,815.5700818,0.59789043
2018-01-05 16:30:00-07:00,6750,648,60.35530675,-75.72654143,75.99124651,0.795625979,,,2864.253524,612.0594204,0.795625979
2018-01-05 17:30:00-07:00,6810,0,75.35530675,-75.72654143,75.99124651,0.993361527,,,3576.101497,-10.75183365,0.993361527
2018-01-06 07:30:00-07:00,7650,0,-74.7515395,-75.81304315,76.08169828,-0.984254475,,,-3543.31611,22.40681725,-0.984254475
2018-01-06 08:30:00-07:00,7710,730,-59.7515395,-75.81304315,76.08169828,-0.786749284,,,-2832.297422,547.1824949,-0.786749284
2018-01-06 09:30:00-07:00,7770,896,-44.7515395,-75.81304315,76.08169828,-0.589244092,,,-2121.278731,773.4520556,-0.589244092
2018-01-06 10:30:00-07:00,7830,968,-29.7515395,-75.81304315,76.08169828,-0.391738901,,,-1410.260044,904.8667555,-0.391738901
2018-01-06 11:30:00-07:00,7890,998,-14.7515395,-75.81304315,76.08169828,-0.194233709,,,-699.2413524,901.6471257,-0.194233709
2018-01-06 12:30:00-07:00,7950,1004,0.248460496,-75.81304315,76.08169828,0.003271483,,,11.7773388,855.6519524,0.003271483
2018-01-06 13:30:00-07:00,8010,990,15.2484605,-75.81304315,76.08169828,0.200776674,,,722.7960264,907.278334,0.200776674
2018-01-06 14:30:00-07:00,8070,950,30.2484605,-75.81304315,76.08169828,0.398281866,,,1433.814718,852.5696396,0.398281866
2018-01-06 15:30:00-07:00,8130,867,45.2484605,-75.81304315,76.08169828,0.595787057,,,2144.833405,794.3157298,0.595787057
2018-01-06 16:30:00-07:00,8190,683,60.2484605,-75.81304315,76.08169828,0.793292249,,,2855.852096,615.3461366,0.793292249
2018-01-06 17:30:00-07:00,8250,0,75.2484605,-75.81304315,76.08169828,0.99079744,,,3566.870784,-30.7616051,0.99079744
2018-01-07 07:30:00-07:00,9090,0,-74.8569176,-75.9053259,76.17720127,-0.984424957,,,-3543.929845,82.34537805,-0.984424957
2018-01-07 08:30:00-07:00,9150,691,-59.8569176,-75.9053259,76.17720127,-0.787163637,,,-2833.789093,591.1073317,-0.787163637
2018-01-07 09:30:00-07:00,9210,868,-44.8569176,-75.9053259,76.17720127,-0.589902317,,,-2123.648341,739.7093482,-0.589902317
2018-01-07 10:30:00-07:00,9270,947,-29.8569176,-75.9053259,76.17720127,-0.392640998,,,-1413.507593,906.2906115,-0.392640998
2018-01-07 11:30:00-07:00,9330,984,-14.8569176,-75.9053259,76.17720127,-0.195379678,,,-703.3668408,922.2137954,-0.195379678
2018-01-07 12:30:00-07:00,9390,996,0.143082403,-75.9053259,76.17720127,0.001881642,,,6.7739112,927.9189224,0.001881642
2018-01-07 13:30:00-07:00,9450,986,15.1430824,-75.9053259,76.17720127,0.199142961,,,716.9146596,927.9878571,0.199142961
2018-01-07 14:30:00-07:00,9510,951,30.1430824,-75.9053259,76.17720127,0.396404281,,,1427.055412,864.4145528,0.396404281
2018-01-07 15:30:00-07:00,9570,876,45.1430824,-75.9053259,76.17720127,0.5936656,,,2137.19616,822.2946369,0.5936656
2018-01-07 16:30:00-07:00,9630,703,60.1430824,-75.9053259,76.17720127,0.79092692,,,2847.336912,635.8505291,0.79092692
2018-01-07 17:30:00-07:00,9690,0,75.1430824,-75.9053259,76.17720127,0.98818824,,,3557.477664,69.91300102,0.98818824
2018-01-08 07:30:00-07:00,10530,0,-74.96073078,-76.00331703,76.27767275,-0.984505432,,,-3544.219555,126.8780804,-0.984505432
2018-01-08 08:30:00-07:00,10590,695,-59.96073078,-76.00331703,76.27767275,-0.787501196,,,-2835.004306,655.4457887,-0.787501196
2018-01-08 09:30:00-07:00,10650,867,-44.96073078,-76.00331703,76.27767275,-0.59049696,,,-2125.789056,883.0119648,-0.59049696
2018-01-08 10:30:00-07:00,10710,942,-29.96073078,-76.00331703,76.27767275,-0.393492725,,,-1416.57381,941.7708993,-0.393492725
2018-01-08 11:30:00-07:00,10770,977,-14.96073078,-76.00331703,76.27767275,-0.196488489,,,-707.3585604,955.2712727,-0.196488489
2018-01-08 12:30:00-07:00,10830,988,0.039269219,-76.00331703,76.27767275,0.000515747,,,1.8566892,975.7579854,0.000515747
2018-01-08 13:30:00-07:00,10890,976,15.03926922,-76.00331703,76.27767275,0.197519983,,,711.0719388,942.664417,0.197519983
2018-01-08 14:30:00-07:00,10950,936,30.03926922,-76.00331703,76.27767275,0.394524218,,,1420.287185,887.5278162,0.394524218
2018-01-08 15:30:00-07:00,11010,856,45.03926922,-76.00331703,76.27767275,0.591528454,,,2129.502434,862.187463,0.591528454
2018-01-08 16:30:00-07:00,11070,685,60.03926922,-76.00331703,76.27767275,0.78853269,,,2838.717684,650.0036042,0.78853269
2018-01-08 17:30:00-07:00,11130,0,75.03926922,-76.00331703,76.27767275,0.985536925,,,3547.93293,75.43740911,0.985536925
2018-01-09 07:30:00-07:00,11970,0,-75.06288415,-76.10694301,76.38302227,-0.984496049,,,-3544.185776,109.0241235,-0.984496049
2018-01-09 08:30:00-07:00,12030,675,-60.06288415,-76.10694301,76.38302227,-0.787761792,,,-2835.942451,700.8113546,-0.787761792
2018-01-09 09:30:00-07:00,12090,848,-45.06288415,-76.10694301,76.38302227,-0.591027535,,,-2127.699126,888.2521971,-0.591027535
2018-01-09 10:30:00-07:00,12150,923,-30.06288415,-76.10694301,76.38302227,-0.394293278,,,-1419.455801,906.1155769,-0.394293278
2018-01-09 11:30:00-07:00,12210,957,-15.06288415,-76.10694301,76.38302227,-0.197559021,,,-711.2124756,974.0208693,-0.197559021
2018-01-09 12:30:00-07:00,12270,965,-0.062884147,-76.10694301,76.38302227,-0.000824764,,,-2.9691504,936.319767,-0.000824764
2018-01-09 13:30:00-07:00,12330,950,14.93711585,-76.10694301,76.38302227,0.195909492,,,705.2741712,918.6320462,0.195909492
2018-01-09 14:30:00-07:00,12390,907,29.93711585,-76.10694301,76.38302227,0.392643749,,,1413.517496,871.5030815,0.392643749
2018-01-09 15:30:00-07:00,12450,822,44.93711585,-76.10694301,76.38302227,0.589378006,,,2121.760822,839.2901054,0.589378006
2018-01-09 16:30:00-07:00,12510,642,59.93711585,-76.10694301,76.38302227,0.786112263,,,2830.004147,565.8389713,0.786112263
2018-01-09 17:30:00-07:00,12570,0,74.93711585,-76.10694301,76.38302227,0.98284652,,,3538.247472,19.42000009,0.98284652
2018-01-10 07:30:00-07:00,13410,0,-75.16328472,-76.21612911,76.4931523,-0.984397072,,,-3543.829459,86.6597978,-0.984397072
2018-01-10 08:30:00-07:00,13470,603,-60.16328472,-76.21612911,76.4931523,-0.787945358,,,-2836.603289,628.8545498,-0.787945358
2018-01-10 09:30:00-07:00,13530,787,-45.16328472,-76.21612911,76.4931523,-0.591493645,,,-2129.377122,906.2691387,-0.591493645
2018-01-10 10:30:00-07:00,13590,875,-30.16328472,-76.21612911,76.4931523,-0.395041931,,,-1422.150952,927.1438353,-0.395041931
2018-01-10 11:30:00-07:00,13650,916,-15.16328472,-76.21612911,76.4931523,-0.198590218,,,-714.9247848,936.6265841,-0.198590218
2018-01-10 12:30:00-07:00,13710,924,-0.163284721,-76.21612911,76.4931523,-0.002138504,,,-7.6986144,936.0721199,-0.002138504
2018-01-10 13:30:00-07:00,13770,909,14.83671528,-76.21612911,76.4931523,0.194313209,,,699.5275524,946.2118762,0.194313209
2018-01-10 14:30:00-07:00,13830,870,29.83671528,-76.21612911,76.4931523,0.390764923,,,1406.753723,891.0788074,0.390764923
2018-01-10 15:30:00-07:00,13890,789,44.83671528,-76.21612911,76.4931523,0.587216636,,,2113.97989,851.7615717,0.587216636
2018-01-10 16:30:00-07:00,13950,613,59.83671528,-76.21612911,76.4931523,0.78366835,,,2821.20606,616.3885044,0.78366835
2018-01-10 17:30:00-07:00,14010,0,74.83671528,-76.21612911,76.4931523,0.980120063,,,3528.432227,97.63676568,0.980120063
2018-01-11 07:30:00-07:00,14850,0,-75.26184157,-76.33079883,76.60795944,-0.984208874,,,-3543.151946,57.13269285,-0.984208874
2018-01-11 08:30:00-07:00,14910,613,-60.26184157,-76.33079883,76.60795944,-0.788051927,,,-2836.986937,637.3826196,-0.788051927
2018-01-11 09:30:00-07:00,14970,800,-45.26184157,-76.33079883,76.60795944,-0.591894979,,,-2130.821924,884.8432522,-0.591894979
2018-01-11 10:30:00-07:00,15030,888,-30.26184157,-76.33079883,76.60795944,-0.395738031,,,-1424.656912,897.9001639,-0.395738031
2018-01-11 11:30:00-07:00,15090,923,-15.26184157,-76.33079883,76.60795944,-0.199581084,,,-718.4919024,975.2826356,-0.199581084
2018-01-11 12:30:00-07:00,15150,936,-0.261841567,-76.33079883,76.60795944,-0.003424136,,,-12.3268896,977.864307,-0.003424136
2018-01-11 13:30:00-07:00,15210,932,14.73815843,-76.33079883,76.60795944,0.192732811,,,693.8381196,964.5467605,0.192732811
2018-01-11 14:30:00-07:00,15270,904,29.73815843,-76.33079883,76.60795944,0.388889759,,,1400.003132,905.7829553,0.388889759
2018-01-11 15:30:00-07:00,15330,832,44.73815843,-76.33079883,76.60795944,0.585046707,,,2106.168145,851.6341302,0.585046707
2018-01-11 16:30:00-07:00,15390,664,59.73815843,-76.33079883,76.60795944,0.781203654,,,2812.333154,670.092588,0.781203654
2018-01-11 17:30:00-07:00,15450,0,74.73815843,-76.33079883,76.60795944,0.977360602,,,3518.498167,141.6834261,0.977360602
2018-01-12 07:30:00-07:00,16290,0,-75.35846589,-76.45087347,76.72733571,-0.983931935,,,-3542.154966,87.94026254,-0.983931935
2018-01-12 08:30:00-07:00,16350,664,-60.35846589,-76.45087347,76.72733571,-0.788081624,,,-2837.093846,685.4586267,-0.788081624
2018-01-12 09:30:00-07:00,16410,845,-45.35846589,-76.45087347,76.72733571,-0.592231312,,,-2132.032723,900.8187735,-0.592231312
2018-01-12 10:30:00-07:00,16470,927,-30.35846589,-76.45087347,76.72733571,-0.396381,,,-1426.9716,951.7584601,-0.396381
2018-01-12 11:30:00-07:00,16530,964,-15.35846589,-76.45087347,76.72733571,-0.200530689,,,-721.9104804,971.8125107,-0.200530689
2018-01-12 12:30:00-07:00,16590,973,-0.35846589,-76.45087347,76.72733571,-0.004680377,,,-16.8493572,962.0354277,-0.004680377
2018-01-12 13:30:00-07:00,16650,960,14.64153411,-76.45087347,76.72733571,0.191169935,,,688.211766,961.6784841,0.191169935
2018-01-12 14:30:00-07:00,16710,920,29.64153411,-76.45087347,76.72733571,0.387020246,,,1393.272886,928.7442721,0.387020246
2018-01-12 15:30:00-07:00,16770,840,44.64153411,-76.45087347,76.72733571,0.582870558,,,2098.334009,884.5125637,0.582870558
2018-01-12 16:30:00-07:00,16830,668,59.64153411,-76.45087347,76.72733571,0.778720869,,,2803.395128,694.2310696,0.778720869
2018-01-12 17:30:00-07:00,16890,0,74.64153411,-76.45087347,76.72733571,0.974571181,,,3508.456252,76.60258295,0.974571181
2018-01-13 07:30:00-07:00,17730,0,-75.45307113,-76.57627154,76.85116991,-0.98356683,,,-3540.840588,51.10456844,-0.98356683
2018-01-13 08:30:00-07:00,17790,569,-60.45307113,-76.57627154,76.85116991,-0.788034664,,,-2836.92479,659.7884063,-0.788034664
2018-01-13 09:30:00-07:00,17850,768,-45.45307113,-76.57627154,76.85116991,-0.592502498,,,-2133.008993,903.5654729,-0.592502498
2018-01-13 10:30:00-07:00,17910,860,-30.45307113,-76.57627154,76.85116991,-0.396970331,,,-1429.093192,970.2972793,-0.396970331
2018-01-13 11:30:00-07:00,17970,907,-15.45307113,-76.57627154,76.85116991,-0.201438165,,,-725.177394,963.442359,-0.201438165
2018-01-13 12:30:00-07:00,18030,925,-0.453071128,-76.57627154,76.85116991,-0.005905999,,,-21.2615964,1003.395341,-0.005905999
2018-01-13 13:30:00-07:00,18090,922,14.54692887,-76.57627154,76.85116991,0.189626168,,,682.6542048,952.477797,0.189626168
2018-01-13 14:30:00-07:00,18150,891,29.54692887,-76.57627154,76.85116991,0.385158334,,,1386.570002,951.7078525,0.385158334
2018-01-13 15:30:00-07:00,18210,812,44.54692887,-76.57627154,76.85116991,0.5806905,,,2090.4858,897.3610026,0.5806905
2018-01-13 16:30:00-07:00,18270,622,59.54692887,-76.57627154,76.85116991,0.776222667,,,2794.401601,652.3965966,0.776222667
2018-01-13 17:30:00-07:00,18330,120,74.54692887,-76.57627154,76.85116991,0.971754833,,,3498.317399,122.6202544,0.971754833
2018-01-14 07:30:00-07:00,19170,0,-75.54557305,-76.70690845,76.97934872,-0.983114228,,,-3539.211221,105.4772478,-0.983114228
2018-01-14 08:30:00-07:00,19230,622,-60.54557305,-76.70690845,76.97934872,-0.787911348,,,-2836.480853,637.0788775,-0.787911348
2018-01-14 09:30:00-07:00,19290,815,-45.54557305,-76.70690845,76.97934872,-0.592708468,,,-2133.750485,889.3529895,-0.592708468
2018-01-14 10:30:00-07:00,19350,906,-30.54557305,-76.70690845,76.97934872,-0.397505588,,,-1431.020117,908.3566821,-0.397505588
2018-01-14 11:30:00-07:00,19410,952,-15.54557305,-76.70690845,76.97934872,-0.202302709,,,-728.2897524,920.4956729,-0.202302709
2018-01-14 12:30:00-07:00,19470,970,-0.54557305,-76.70690845,76.97934872,-0.007099829,,,-25.5593844,983.7734683,-0.007099829
2018-01-14 13:30:00-07:00,19530,963,14.45442695,-76.70690845,76.97934872,0.188103051,,,677.1709836,972.1064749,0.188103051
2018-01-14 14:30:00-07:00,19590,931,29.45442695,-76.70690845,76.97934872,0.383305931,,,1379.901352,931.1755603,0.383305931
2018-01-14 15:30:00-07:00,19650,862,44.45442695,-76.70690845,76.97934872,0.578508811,,,2082.63172,851.8907023,0.578508811
2018-01-14 16:30:00-07:00,19710,707,59.45442695,-76.70690845,76.97934872,0.773711691,,,2785.362088,667.1604103,0.773711691
2018-01-14 17:30:00-07:00,19770,234,74.45442695,-76.70690845,76.97934872,0.968914571,,,3488.092456,147.1540441,0.968914571
2018-01-15 07:30:00-07:00,20610,0,-75.63588985,-76.84269635,77.11175772,-0.982574883,,,-3537.269579,53.24392874,-0.982574883
2018-01-15 08:30:00-07:00,20670,701,-60.63588985,-76.84269635,77.11175772,-0.787712057,,,-2835.763405,653.5035316,-0.787712057
2018-01-15 09:30:00-07:00,20730,869,-45.63588985,-76.84269635,77.11175772,-0.592849231,,,-2134.257232,906.2708009,-0.592849231
2018-01-15 10:30:00-07:00,20790,940,-30.63588985,-76.84269635,77.11175772,-0.397986405,,,-1432.751058,939.9868379,-0.397986405
2018-01-15 11:30:00-07:00,20850,969,-15.63588985,-76.84269635,77.11175772,-0.203123579,,,-731.2448844,960.3120116,-0.203123579
2018-01-15 12:30:00-07:00,20910,975,-0.635889846,-76.84269635,77.11175772,-0.008260753,,,-29.7387108,1012.319115,-0.008260753
2018-01-15 13:30:00-07:00,20970,962,14.36411015,-76.84269635,77.11175772,0.186602073,,,671.7674628,986.4244926,0.186602073
2018-01-15 14:30:00-07:00,21030,924,29.36411015,-76.84269635,77.11175772,0.381464899,,,1373.273636,940.8323069,0.381464899
2018-01-15 15:30:00-07:00,21090,848,44.36411015,-76.84269635,77.11175772,0.576327725,,,2074.77981,888.9094551,0.576327725
2018-01-15 16:30:00-07:00,21150,687,59.36411015,-76.84269635,77.11175772,0.771190551,,,2776.285984,729.4012007,0.771190551
2018-01-15 17:30:00-07:00,21210,226,74.36411015,-76.84269635,77.11175772,0.966053377,,,3477.792157,210.2627948,0.966053377
2018-01-16 07:30:00-07:00,22050,0,-75.72394221,-76.98354423,77.248282,-0.981949628,,,-3535.018661,158.2119646,-0.981949628
2018-01-16 08:30:00-07:00,22110,624,-60.72394221,-76.98354423,77.248282,-0.787437246,,,-2834.774086,663.8537537,-0.787437246
2018-01-16 09:30:00-07:00,22170,801,-45.72394221,-76.98354423,77.248282,-0.592924863,,,-2134.529507,895.4951028,-0.592924863
2018-01-16 10:30:00-07:00,22230,887,-30.72394221,-76.98354423,77.248282,-0.39841248,,,-1434.284928,974.9284077,-0.39841248
2018-01-16 11:30:00-07:00,22290,932,-15.72394221,-76.98354423,77.248282,-0.203900098,,,-734.0403528,1002.665419,-0.203900098
2018-01-16 12:30:00-07:00,22350,948,-0.723942214,-76.98354423,77.248282,-0.009387715,,,-33.795774,1028.723706,-0.009387715
2018-01-16 13:30:00-07:00,22410,940,14.27605779,-76.98354423,77.248282,0.185124668,,,666.4488048,1013.952916,0.185124668
2018-01-16 14:30:00-07:00,22470,905,29.27605779,-76.98354423,77.248282,0.37963705,,,1366.69338,940.7154327,0.37963705
2018-01-16 15:30:00-07:00,22530,827,44.27605779,-76.98354423,77.248282,0.574149433,,,2066.937959,896.7960967,0.574149433
2018-01-16 16:30:00-07:00,22590,652,59.27605779,-76.98354423,77.248282,0.768661816,,,2767.182538,737.3207827,0.768661816
2018-01-16 17:30:00-07:00,22650,183,74.27605779,-76.98354423,77.248282,0.963174198,,,3467.427113,212.9020351,0.963174198
2018-01-17 07:30:00-07:00,23490,0,-75.80965345,-77.12935817,77.38880654,-0.981239372,,,-3532.461739,176.4512145,-0.981239372
2018-01-17 08:30:00-07:00,23550,667,-60.80965345,-77.12935817,77.38880654,-0.787087441,,,-2833.514788,683.2653469,-0.787087441
2018-01-17 09:30:00-07:00,23610,839,-45.80965345,-77.12935817,77.38880654,-0.592935511,,,-2134.56784,917.8873722,-0.592935511
2018-01-17 10:30:00-07:00,23670,918,-30.80965345,-77.12935817,77.38880654,-0.39878358,,,-1435.620888,1023.01229,-0.39878358
2018-01-17 11:30:00-07:00,23730,955,-15.80965345,-77.12935817,77.38880654,-0.204631649,,,-736.6739364,999.1066727,-0.204631649
2018-01-17 12:30:00-07:00,23790,967,-0.80965345,-77.12935817,77.38880654,-0.010479719,,,-37.7269884,1032.362229,-0.010479719
2018-01-17 13:30:00-07:00,23850,962,14.19034655,-77.12935817,77.38880654,0.183672212,,,661.2199632,1018.309884,0.183672212
2018-01-17 14:30:00-07:00,23910,933,29.19034655,-77.12935817,77.38880654,0.377824143,,,1360.166915,977.4310008,0.377824143
2018-01-17 15:30:00-07:00,23970,862,44.19034655,-77.12935817,77.38880654,0.571976073,,,2059.113863,937.498511,0.571976073
2018-01-17 16:30:00-07:00,24030,711,59.19034655,-77.12935817,77.38880654,0.766128004,,,2758.060814,737.1891922,0.766128004
2018-01-17 17:30:00-07:00,24090,269,74.19034655,-77.12935817,77.38880654,0.960279935,,,3457.007766,242.4217278,0.960279935
2018-01-18 07:30:00-07:00,24930,0,-75.89294953,-77.2800414,77.53321652,-0.980445093,,,-3529.602335,144.8802142,-0.980445093
2018-01-18 08:30:00-07:00,24990,697,-60.89294953,-77.2800414,77.53321652,-0.78666324,,,-2831.987664,705.2112472,-0.78666324
2018-01-18 09:30:00-07:00,25050,864,-45.89294953,-77.2800414,77.53321652,-0.592881387,,,-2134.372993,947.1348104,-0.592881387
2018-01-18 10:30:00-07:00,25110,936,-30.89294953,-77.2800414,77.53321652,-0.399099534,,,-1436.758322,981.0303756,-0.399099534
2018-01-18 11:30:00-07:00,25170,968,-15.89294953,-77.2800414,77.53321652,-0.205317681,,,-739.1436516,992.8045845,-0.205317681
2018-01-18 12:30:00-07:00,25230,980,-0.892949527,-77.2800414,77.53321652,-0.011535828,,,-41.5289808,1032.39318,-0.011535828
2018-01-18 13:30:00-07:00,25290,970,14.10705047,-77.2800414,77.53321652,0.182246025,,,656.08569,1048.470183,0.182246025
2018-01-18 14:30:00-07:00,25350,936,29.10705047,-77.2800414,77.53321652,0.376027879,,,1353.700364,973.5410055,0.376027879
2018-01-18 15:30:00-07:00,25410,867,44.10705047,-77.2800414,77.53321652,0.569809732,,,2051.315035,900.4656345,0.569809732
2018-01-18 16:30:00-07:00,25470,715,59.10705047,-77.2800414,77.53321652,0.763591585,,,2748.929706,686.4051104,0.763591585
2018-01-18 17:30:00-07:00,25530,272,74.10705047,-77.2800414,77.53321652,0.957373438,,,3446.544377,224.649913,0.957373438
2018-01-19 07:30:00-07:00,26370,0,-75.97375918,-77.43549431,77.68139744,-0.979567838,,,-3526.444217,120.6982451,-0.979567838
2018-01-19 08:30:00-07:00,26430,689,-60.97375918,-77.43549431,77.68139744,-0.786165304,,,-2830.195094,691.9816496,-0.786165304
2018-01-19 09:30:00-07:00,26490,868,-45.97375918,-77.43549431,77.68139744,-0.59276277,,,-2133.945972,919.2499414,-0.59276277
2018-01-19 10:30:00-07:00,26550,944,-30.97375918,-77.43549431,77.68139744,-0.399360235,,,-1437.696846,992.214942,-0.399360235
2018-01-19 11:30:00-07:00,26610,975,-15.97375918,-77.43549431,77.68139744,-0.205957701,,,-741.4477236,1005.923097,-0.205957701
